# mapping_set_id: https://github.com/bridgedb/tiwid/raw/refs/heads/main/artifacts/tiwid.sssom.tsv
# mapping_set_description: This Is Where Identifiers Die
# license: https://creativecommons.org/publicdomain/zero/1.0/
# curie_map:
#   cas: https://commonchemistry.cas.org/detail?cas_rn=
#   CHEBI: http://purl.obolibrary.org/obo/CHEBI_
#   chemspider: https://bioregistry.io/chemspider:
#   ensembl: https://www.ensembl.org/id/
#   hgnc.symbol: https://www.genenames.org/data/gene-symbol-report/#!/symbol/
#   hmdb: http://www.hmdb.ca/metabolites/
#   IAO: http://purl.obolibrary.org/obo/IAO_
#   lipidmaps: http://www.lipidmaps.org/data/LMSDRecord.php?LMID=
#   molmedb: https://molmedb.upol.cz/mol/
#   omim: https://omim.org/MIM:
#   pmc: http://europepmc.org/articles/
#   ppr: https://europepmc.org/article/ppr/
#   pubchem.compound: https://pubchem.ncbi.nlm.nih.gov/compound/
#   pubmed: https://bioregistry.io/pubmed:
#   uniprot: http://purl.uniprot.org/uniprot/
#   wikidata: http://www.wikidata.org/entity/
#   wikipathways: http://www.wikipathways.org/instance/
subject_id	predicate_id	object_id	mapping_justification	mapping_date	author_id
wikidata:Q90495192	IAO:0100001	wikidata:Q90495191	semapv:ManualMappingCuration		
wikidata:Q90495197	IAO:0100001	wikidata:Q90495195	semapv:ManualMappingCuration		
wikidata:Q90495209	IAO:0100001	wikidata:Q90495206	semapv:ManualMappingCuration		
wikidata:Q90495216	IAO:0100001	wikidata:Q90495215	semapv:ManualMappingCuration		
wikidata:Q90495231	IAO:0100001	wikidata:Q90495230	semapv:ManualMappingCuration		
wikidata:Q90495310	IAO:0100001	wikidata:Q90495309	semapv:ManualMappingCuration		
wikidata:Q90495314	IAO:0100001	wikidata:Q90495313	semapv:ManualMappingCuration		
wikidata:Q90495325	IAO:0100001	wikidata:Q90495324	semapv:ManualMappingCuration		
wikidata:Q90495339	IAO:0100001	wikidata:Q90495337	semapv:ManualMappingCuration		
wikidata:Q90495343	IAO:0100001	wikidata:Q90495342	semapv:ManualMappingCuration		
wikidata:Q90495380	IAO:0100001	wikidata:Q90495379	semapv:ManualMappingCuration		
wikidata:Q90495404	IAO:0100001	wikidata:Q90495403	semapv:ManualMappingCuration		
wikidata:Q90495433	IAO:0100001	wikidata:Q90495431	semapv:ManualMappingCuration		
wikidata:Q90495436	IAO:0100001	wikidata:Q90495435	semapv:ManualMappingCuration		
wikidata:Q90495458	IAO:0100001	wikidata:Q90495457	semapv:ManualMappingCuration		
wikidata:Q90495460	IAO:0100001	wikidata:Q90495459	semapv:ManualMappingCuration		
wikidata:Q90495466	IAO:0100001	wikidata:Q90495465	semapv:ManualMappingCuration		
wikidata:Q90495587	IAO:0100001	wikidata:Q90495586	semapv:ManualMappingCuration		
wikidata:Q90495660	IAO:0100001	wikidata:Q90495657	semapv:ManualMappingCuration		
wikidata:Q90495760	IAO:0100001	wikidata:Q90495759	semapv:ManualMappingCuration		
wikidata:Q90495774	IAO:0100001	wikidata:Q90495773	semapv:ManualMappingCuration		
wikidata:Q90495805	IAO:0100001	wikidata:Q90495804	semapv:ManualMappingCuration		
wikidata:Q90495810	IAO:0100001	wikidata:Q90495809	semapv:ManualMappingCuration		
wikidata:Q90495825	IAO:0100001	wikidata:Q90495824	semapv:ManualMappingCuration		
wikidata:Q90495855	IAO:0100001	wikidata:Q90495854	semapv:ManualMappingCuration		
wikidata:Q90495862	IAO:0100001	wikidata:Q90495860	semapv:ManualMappingCuration		
wikidata:Q90495865	IAO:0100001	wikidata:Q90495864	semapv:ManualMappingCuration		
wikidata:Q90495870	IAO:0100001	wikidata:Q90495869	semapv:ManualMappingCuration		
wikidata:Q90495881	IAO:0100001	wikidata:Q90495879	semapv:ManualMappingCuration		
wikidata:Q90495887	IAO:0100001	wikidata:Q90495886	semapv:ManualMappingCuration		
wikidata:Q90495896	IAO:0100001	wikidata:Q90495895	semapv:ManualMappingCuration		
wikidata:Q90495904	IAO:0100001	wikidata:Q90495903	semapv:ManualMappingCuration		
wikidata:Q90495907	IAO:0100001	wikidata:Q90495906	semapv:ManualMappingCuration		
wikidata:Q90495911	IAO:0100001	wikidata:Q90495910	semapv:ManualMappingCuration		
wikidata:Q90496031	IAO:0100001	wikidata:Q90496030	semapv:ManualMappingCuration		
wikidata:Q90496033	IAO:0100001	wikidata:Q90496032	semapv:ManualMappingCuration		
wikidata:Q90496035	IAO:0100001	wikidata:Q90496034	semapv:ManualMappingCuration		
wikidata:Q90496039	IAO:0100001	wikidata:Q90496038	semapv:ManualMappingCuration		
wikidata:Q90496045	IAO:0100001	wikidata:Q90496044	semapv:ManualMappingCuration		
wikidata:Q90496068	IAO:0100001	wikidata:Q90496067	semapv:ManualMappingCuration		
wikidata:Q90496074	IAO:0100001	wikidata:Q90496073	semapv:ManualMappingCuration		
wikidata:Q90496078	IAO:0100001	wikidata:Q90496077	semapv:ManualMappingCuration		
wikidata:Q90496080	IAO:0100001	wikidata:Q90496079	semapv:ManualMappingCuration		
wikidata:Q90496113	IAO:0100001	wikidata:Q90496112	semapv:ManualMappingCuration		
wikidata:Q90496189	IAO:0100001	wikidata:Q90496188	semapv:ManualMappingCuration		
wikidata:Q90496211	IAO:0100001	wikidata:Q90496210	semapv:ManualMappingCuration		
wikidata:Q90496317	IAO:0100001	wikidata:Q90496316	semapv:ManualMappingCuration		
wikidata:Q90496346	IAO:0100001	wikidata:Q90496345	semapv:ManualMappingCuration		
wikidata:Q90496459	IAO:0100001	wikidata:Q90496458	semapv:ManualMappingCuration		
wikidata:Q90496465	IAO:0100001	wikidata:Q90496464	semapv:ManualMappingCuration		
wikidata:Q90496477	IAO:0100001	wikidata:Q90496476	semapv:ManualMappingCuration		
wikidata:Q90496497	IAO:0100001	wikidata:Q90496496	semapv:ManualMappingCuration		
wikidata:Q90496518	IAO:0100001	wikidata:Q90496517	semapv:ManualMappingCuration		
wikidata:Q90496521	IAO:0100001	wikidata:Q90496520	semapv:ManualMappingCuration		
wikidata:Q90496528	IAO:0100001	wikidata:Q90496527	semapv:ManualMappingCuration		
wikidata:Q90496668	IAO:0100001	wikidata:Q90496667	semapv:ManualMappingCuration		
wikidata:Q90496704	IAO:0100001	wikidata:Q90496703	semapv:ManualMappingCuration		
wikidata:Q90496707	IAO:0100001	wikidata:Q90496706	semapv:ManualMappingCuration		
wikidata:Q90496768	IAO:0100001	wikidata:Q90496766	semapv:ManualMappingCuration		
wikidata:Q90496805	IAO:0100001	wikidata:Q90496804	semapv:ManualMappingCuration		
wikidata:Q90496808	IAO:0100001	wikidata:Q90496807	semapv:ManualMappingCuration		
wikidata:Q90496874	IAO:0100001	wikidata:Q90496872	semapv:ManualMappingCuration		
wikidata:Q90496926	IAO:0100001	wikidata:Q90496925	semapv:ManualMappingCuration		
wikidata:Q90496934	IAO:0100001	wikidata:Q90496933	semapv:ManualMappingCuration		
wikidata:Q90496937	IAO:0100001	wikidata:Q90496936	semapv:ManualMappingCuration		
wikidata:Q90496941	IAO:0100001	wikidata:Q90496940	semapv:ManualMappingCuration		
wikidata:Q90496954	IAO:0100001	wikidata:Q90496953	semapv:ManualMappingCuration		
wikidata:Q90496989	IAO:0100001	wikidata:Q90496988	semapv:ManualMappingCuration		
wikidata:Q90497026	IAO:0100001	wikidata:Q90497025	semapv:ManualMappingCuration		
wikidata:Q90497030	IAO:0100001	wikidata:Q90497029	semapv:ManualMappingCuration		
wikidata:Q90497057	IAO:0100001	wikidata:Q90497056	semapv:ManualMappingCuration		
wikidata:Q90497077	IAO:0100001	wikidata:Q90497076	semapv:ManualMappingCuration		
wikidata:Q905126	IAO:0100001	wikidata:Q48767930	semapv:ManualMappingCuration		
wikidata:Q90518076	IAO:0100001	wikidata:Q96371063	semapv:ManualMappingCuration		
wikidata:Q90520520	IAO:0100001	wikidata:Q96386512	semapv:ManualMappingCuration		
wikidata:Q90529620	IAO:0100001	wikidata:Q27116493	semapv:ManualMappingCuration		
wikidata:Q90546037	IAO:0100001	wikidata:Q27155048	semapv:ManualMappingCuration		
wikidata:Q90550011	IAO:0100001	wikidata:Q67879913	semapv:ManualMappingCuration		
wikidata:Q90551033	IAO:0100001	wikidata:Q90551032	semapv:ManualMappingCuration		
wikidata:Q90551049	IAO:0100001	wikidata:Q90551047	semapv:ManualMappingCuration		
wikidata:Q90551080	IAO:0100001	wikidata:Q90551074	semapv:ManualMappingCuration		
wikidata:Q90551085	IAO:0100001	wikidata:Q90551084	semapv:ManualMappingCuration		
wikidata:Q90551091	IAO:0100001	wikidata:Q90551090	semapv:ManualMappingCuration		
wikidata:Q90551100	IAO:0100001	wikidata:Q90551099	semapv:ManualMappingCuration		
wikidata:Q90551111	IAO:0100001	wikidata:Q90551110	semapv:ManualMappingCuration		
wikidata:Q90551113	IAO:0100001	wikidata:Q90551110	semapv:ManualMappingCuration		
wikidata:Q90551124	IAO:0100001	wikidata:Q90551123	semapv:ManualMappingCuration		
wikidata:Q90551135	IAO:0100001	wikidata:Q90551134	semapv:ManualMappingCuration		
wikidata:Q90551141	IAO:0100001	wikidata:Q90551140	semapv:ManualMappingCuration		
wikidata:Q90551147	IAO:0100001	wikidata:Q90551146	semapv:ManualMappingCuration		
wikidata:Q90551148	IAO:0100001	wikidata:Q90551146	semapv:ManualMappingCuration		
wikidata:Q90551156	IAO:0100001	wikidata:Q90551155	semapv:ManualMappingCuration		
wikidata:Q90551173	IAO:0100001	wikidata:Q90551169	semapv:ManualMappingCuration		
wikidata:Q90551177	IAO:0100001	wikidata:Q90551176	semapv:ManualMappingCuration		
wikidata:Q90551182	IAO:0100001	wikidata:Q90551179	semapv:ManualMappingCuration		
wikidata:Q90551207	IAO:0100001	wikidata:Q90551206	semapv:ManualMappingCuration		
wikidata:Q90551212	IAO:0100001	wikidata:Q90551211	semapv:ManualMappingCuration		
wikidata:Q90551219	IAO:0100001	wikidata:Q90551218	semapv:ManualMappingCuration		
wikidata:Q90551228	IAO:0100001	wikidata:Q90551227	semapv:ManualMappingCuration		
wikidata:Q90551234	IAO:0100001	wikidata:Q90551233	semapv:ManualMappingCuration		
wikidata:Q90551247	IAO:0100001	wikidata:Q90551245	semapv:ManualMappingCuration		
wikidata:Q90551265	IAO:0100001	wikidata:Q90551264	semapv:ManualMappingCuration		
wikidata:Q90551288	IAO:0100001	wikidata:Q90551287	semapv:ManualMappingCuration		
wikidata:Q90551302	IAO:0100001	wikidata:Q90551301	semapv:ManualMappingCuration		
wikidata:Q90551309	IAO:0100001	wikidata:Q90551308	semapv:ManualMappingCuration		
wikidata:Q90551316	IAO:0100001	wikidata:Q90551315	semapv:ManualMappingCuration		
wikidata:Q90551338	IAO:0100001	wikidata:Q90551337	semapv:ManualMappingCuration		
wikidata:Q90551345	IAO:0100001	wikidata:Q90551344	semapv:ManualMappingCuration		
wikidata:Q90551353	IAO:0100001	wikidata:Q90551352	semapv:ManualMappingCuration		
wikidata:Q90551365	IAO:0100001	wikidata:Q90551360	semapv:ManualMappingCuration		
wikidata:Q90551397	IAO:0100001	wikidata:Q90551396	semapv:ManualMappingCuration		
wikidata:Q90551415	IAO:0100001	wikidata:Q90551414	semapv:ManualMappingCuration		
wikidata:Q90551510	IAO:0100001	wikidata:Q90551509	semapv:ManualMappingCuration		
wikidata:Q90551518	IAO:0100001	wikidata:Q90551516	semapv:ManualMappingCuration		
wikidata:Q90551552	IAO:0100001	wikidata:Q90551551	semapv:ManualMappingCuration		
wikidata:Q90551559	IAO:0100001	wikidata:Q90551558	semapv:ManualMappingCuration		
wikidata:Q90551566	IAO:0100001	wikidata:Q90551565	semapv:ManualMappingCuration		
wikidata:Q90551588	IAO:0100001	wikidata:Q90551587	semapv:ManualMappingCuration		
wikidata:Q90551604	IAO:0100001	wikidata:Q90551603	semapv:ManualMappingCuration		
wikidata:Q90551715	IAO:0100001	wikidata:Q90551714	semapv:ManualMappingCuration		
wikidata:Q90551823	IAO:0100001	wikidata:Q90551822	semapv:ManualMappingCuration		
wikidata:Q90551830	IAO:0100001	wikidata:Q90551829	semapv:ManualMappingCuration		
wikidata:Q90551959	IAO:0100001	wikidata:Q90551958	semapv:ManualMappingCuration		
wikidata:Q90551969	IAO:0100001	wikidata:Q90551968	semapv:ManualMappingCuration		
wikidata:Q90551988	IAO:0100001	wikidata:Q90551987	semapv:ManualMappingCuration		
wikidata:Q90552000	IAO:0100001	wikidata:Q90551998	semapv:ManualMappingCuration		
wikidata:Q90552002	IAO:0100001	wikidata:Q90552001	semapv:ManualMappingCuration		
wikidata:Q90552021	IAO:0100001	wikidata:Q90552020	semapv:ManualMappingCuration		
wikidata:Q90552028	IAO:0100001	wikidata:Q90552027	semapv:ManualMappingCuration		
wikidata:Q90552033	IAO:0100001	wikidata:Q90552031	semapv:ManualMappingCuration		
wikidata:Q90552041	IAO:0100001	wikidata:Q90552040	semapv:ManualMappingCuration		
wikidata:Q90552050	IAO:0100001	wikidata:Q90552049	semapv:ManualMappingCuration		
wikidata:Q90552064	IAO:0100001	wikidata:Q90552062	semapv:ManualMappingCuration		
wikidata:Q90552079	IAO:0100001	wikidata:Q90552078	semapv:ManualMappingCuration		
wikidata:Q90552083	IAO:0100001	wikidata:Q90552082	semapv:ManualMappingCuration		
wikidata:Q90552088	IAO:0100001	wikidata:Q90552086	semapv:ManualMappingCuration		
wikidata:Q90552096	IAO:0100001	wikidata:Q90552095	semapv:ManualMappingCuration		
wikidata:Q90552103	IAO:0100001	wikidata:Q90552102	semapv:ManualMappingCuration		
wikidata:Q90552105	IAO:0100001	wikidata:Q90552102	semapv:ManualMappingCuration		
wikidata:Q90552116	IAO:0100001	wikidata:Q90552114	semapv:ManualMappingCuration		
wikidata:Q90552118	IAO:0100001	wikidata:Q90552114	semapv:ManualMappingCuration		
wikidata:Q90552119	IAO:0100001	wikidata:Q90552114	semapv:ManualMappingCuration		
wikidata:Q90552142	IAO:0100001	wikidata:Q90552141	semapv:ManualMappingCuration		
wikidata:Q90552143	IAO:0100001	wikidata:Q90552141	semapv:ManualMappingCuration		
wikidata:Q90552147	IAO:0100001	wikidata:Q90552146	semapv:ManualMappingCuration		
wikidata:Q90552155	IAO:0100001	wikidata:Q90552154	semapv:ManualMappingCuration		
wikidata:Q90552156	IAO:0100001	wikidata:Q90552151	semapv:ManualMappingCuration		
wikidata:Q90552162	IAO:0100001	wikidata:Q90552161	semapv:ManualMappingCuration		
wikidata:Q90552165	IAO:0100001	wikidata:Q90552163	semapv:ManualMappingCuration		
wikidata:Q90552174	IAO:0100001	wikidata:Q90552173	semapv:ManualMappingCuration		
wikidata:Q90552192	IAO:0100001	wikidata:Q90552191	semapv:ManualMappingCuration		
wikidata:Q90552199	IAO:0100001	wikidata:Q90552197	semapv:ManualMappingCuration		
wikidata:Q90552201	IAO:0100001	wikidata:Q90552200	semapv:ManualMappingCuration		
wikidata:Q90552210	IAO:0100001	wikidata:Q90552208	semapv:ManualMappingCuration		
wikidata:Q90552226	IAO:0100001	wikidata:Q90552224	semapv:ManualMappingCuration		
wikidata:Q90552232	IAO:0100001	wikidata:Q90552230	semapv:ManualMappingCuration		
wikidata:Q90552249	IAO:0100001	wikidata:Q90552248	semapv:ManualMappingCuration		
wikidata:Q90552263	IAO:0100001	wikidata:Q90552262	semapv:ManualMappingCuration		
wikidata:Q90552275	IAO:0100001	wikidata:Q90552271	semapv:ManualMappingCuration		
wikidata:Q90552279	IAO:0100001	wikidata:Q90552278	semapv:ManualMappingCuration		
wikidata:Q90552284	IAO:0100001	wikidata:Q90552282	semapv:ManualMappingCuration		
wikidata:Q90552286	IAO:0100001	wikidata:Q90552285	semapv:ManualMappingCuration		
wikidata:Q90552310	IAO:0100001	wikidata:Q90552308	semapv:ManualMappingCuration		
wikidata:Q90552311	IAO:0100001	wikidata:Q90552307	semapv:ManualMappingCuration		
wikidata:Q90552321	IAO:0100001	wikidata:Q90552320	semapv:ManualMappingCuration		
wikidata:Q90552340	IAO:0100001	wikidata:Q90552339	semapv:ManualMappingCuration		
wikidata:Q90552341	IAO:0100001	wikidata:Q90552339	semapv:ManualMappingCuration		
wikidata:Q90552346	IAO:0100001	wikidata:Q90552345	semapv:ManualMappingCuration		
wikidata:Q90552360	IAO:0100001	wikidata:Q90552358	semapv:ManualMappingCuration		
wikidata:Q90552367	IAO:0100001	wikidata:Q90552366	semapv:ManualMappingCuration		
wikidata:Q90552377	IAO:0100001	wikidata:Q90552376	semapv:ManualMappingCuration		
wikidata:Q90552387	IAO:0100001	wikidata:Q90552385	semapv:ManualMappingCuration		
wikidata:Q90552392	IAO:0100001	wikidata:Q90552390	semapv:ManualMappingCuration		
wikidata:Q90552393	IAO:0100001	wikidata:Q90552390	semapv:ManualMappingCuration		
wikidata:Q90552398	IAO:0100001	wikidata:Q90552397	semapv:ManualMappingCuration		
wikidata:Q90552417	IAO:0100001	wikidata:Q90552416	semapv:ManualMappingCuration		
wikidata:Q90552432	IAO:0100001	wikidata:Q90552431	semapv:ManualMappingCuration		
wikidata:Q90552441	IAO:0100001	wikidata:Q90552440	semapv:ManualMappingCuration		
wikidata:Q90552444	IAO:0100001	wikidata:Q90552439	semapv:ManualMappingCuration		
wikidata:Q90552453	IAO:0100001	wikidata:Q90552452	semapv:ManualMappingCuration		
wikidata:Q90552454	IAO:0100001	wikidata:Q90552452	semapv:ManualMappingCuration		
wikidata:Q90552455	IAO:0100001	wikidata:Q90552452	semapv:ManualMappingCuration		
wikidata:Q90552461	IAO:0100001	wikidata:Q90552459	semapv:ManualMappingCuration		
wikidata:Q90552490	IAO:0100001	wikidata:Q90552489	semapv:ManualMappingCuration		
wikidata:Q90552503	IAO:0100001	wikidata:Q90552502	semapv:ManualMappingCuration		
wikidata:Q90552535	IAO:0100001	wikidata:Q90552534	semapv:ManualMappingCuration		
wikidata:Q90552540	IAO:0100001	wikidata:Q90552539	semapv:ManualMappingCuration		
wikidata:Q90552557	IAO:0100001	wikidata:Q90552556	semapv:ManualMappingCuration		
wikidata:Q90552565	IAO:0100001	wikidata:Q90552564	semapv:ManualMappingCuration		
wikidata:Q90552582	IAO:0100001	wikidata:Q90552580	semapv:ManualMappingCuration		
wikidata:Q90552595	IAO:0100001	wikidata:Q90552593	semapv:ManualMappingCuration		
wikidata:Q90552601	IAO:0100001	wikidata:Q90552600	semapv:ManualMappingCuration		
wikidata:Q90552607	IAO:0100001	wikidata:Q90552606	semapv:ManualMappingCuration		
wikidata:Q90552610	IAO:0100001	wikidata:Q90552609	semapv:ManualMappingCuration		
wikidata:Q90552624	IAO:0100001	wikidata:Q90552623	semapv:ManualMappingCuration		
wikidata:Q90552628	IAO:0100001	wikidata:Q90552627	semapv:ManualMappingCuration		
wikidata:Q90552639	IAO:0100001	wikidata:Q90552637	semapv:ManualMappingCuration		
wikidata:Q90552640	IAO:0100001	wikidata:Q90552638	semapv:ManualMappingCuration		
wikidata:Q90552657	IAO:0100001	wikidata:Q90552654	semapv:ManualMappingCuration		
wikidata:Q90552659	IAO:0100001	wikidata:Q90552658	semapv:ManualMappingCuration		
wikidata:Q90552665	IAO:0100001	wikidata:Q90552664	semapv:ManualMappingCuration		
wikidata:Q90552675	IAO:0100001	wikidata:Q90552672	semapv:ManualMappingCuration		
wikidata:Q90552687	IAO:0100001	wikidata:Q90552686	semapv:ManualMappingCuration		
wikidata:Q90552691	IAO:0100001	wikidata:Q90552690	semapv:ManualMappingCuration		
wikidata:Q90552700	IAO:0100001	wikidata:Q90552698	semapv:ManualMappingCuration		
wikidata:Q90552704	IAO:0100001	wikidata:Q90552703	semapv:ManualMappingCuration		
wikidata:Q90552725	IAO:0100001	wikidata:Q90552724	semapv:ManualMappingCuration		
wikidata:Q90552742	IAO:0100001	wikidata:Q90552741	semapv:ManualMappingCuration		
wikidata:Q90552766	IAO:0100001	wikidata:Q90552765	semapv:ManualMappingCuration		
wikidata:Q90552768	IAO:0100001	wikidata:Q90552765	semapv:ManualMappingCuration		
wikidata:Q90552769	IAO:0100001	wikidata:Q90552765	semapv:ManualMappingCuration		
wikidata:Q90552774	IAO:0100001	wikidata:Q90552773	semapv:ManualMappingCuration		
wikidata:Q90552775	IAO:0100001	wikidata:Q90552773	semapv:ManualMappingCuration		
wikidata:Q90552782	IAO:0100001	wikidata:Q90552781	semapv:ManualMappingCuration		
wikidata:Q90552786	IAO:0100001	wikidata:Q90552781	semapv:ManualMappingCuration		
wikidata:Q90552789	IAO:0100001	wikidata:Q90552787	semapv:ManualMappingCuration		
wikidata:Q90552791	IAO:0100001	wikidata:Q90552787	semapv:ManualMappingCuration		
wikidata:Q90552806	IAO:0100001	wikidata:Q90552805	semapv:ManualMappingCuration		
wikidata:Q90552847	IAO:0100001	wikidata:Q90552846	semapv:ManualMappingCuration		
wikidata:Q90552851	IAO:0100001	wikidata:Q90552848	semapv:ManualMappingCuration		
wikidata:Q90552852	IAO:0100001	wikidata:Q90552850	semapv:ManualMappingCuration		
wikidata:Q90552855	IAO:0100001	wikidata:Q90552854	semapv:ManualMappingCuration		
wikidata:Q90552881	IAO:0100001	wikidata:Q90552880	semapv:ManualMappingCuration		
wikidata:Q90552888	IAO:0100001	wikidata:Q90552887	semapv:ManualMappingCuration		
wikidata:Q90552899	IAO:0100001	wikidata:Q90552896	semapv:ManualMappingCuration		
wikidata:Q90552907	IAO:0100001	wikidata:Q90552906	semapv:ManualMappingCuration		
wikidata:Q90552908	IAO:0100001	wikidata:Q90552906	semapv:ManualMappingCuration		
wikidata:Q90552919	IAO:0100001	wikidata:Q90552916	semapv:ManualMappingCuration		
wikidata:Q90552930	IAO:0100001	wikidata:Q90552929	semapv:ManualMappingCuration		
wikidata:Q90552936	IAO:0100001	wikidata:Q90552935	semapv:ManualMappingCuration		
wikidata:Q90552946	IAO:0100001	wikidata:Q90552943	semapv:ManualMappingCuration		
wikidata:Q90552975	IAO:0100001	wikidata:Q90552974	semapv:ManualMappingCuration		
wikidata:Q90552979	IAO:0100001	wikidata:Q90552978	semapv:ManualMappingCuration		
wikidata:Q90552981	IAO:0100001	wikidata:Q90552980	semapv:ManualMappingCuration		
wikidata:Q90553000	IAO:0100001	wikidata:Q90552998	semapv:ManualMappingCuration		
wikidata:Q90553007	IAO:0100001	wikidata:Q90553006	semapv:ManualMappingCuration		
wikidata:Q90553017	IAO:0100001	wikidata:Q90553014	semapv:ManualMappingCuration		
wikidata:Q90553018	IAO:0100001	wikidata:Q90553014	semapv:ManualMappingCuration		
wikidata:Q90553022	IAO:0100001	wikidata:Q90553021	semapv:ManualMappingCuration		
wikidata:Q90553029	IAO:0100001	wikidata:Q90553028	semapv:ManualMappingCuration		
wikidata:Q90553034	IAO:0100001	wikidata:Q90553032	semapv:ManualMappingCuration		
wikidata:Q90553056	IAO:0100001	wikidata:Q90553053	semapv:ManualMappingCuration		
wikidata:Q90553065	IAO:0100001	wikidata:Q90553064	semapv:ManualMappingCuration		
wikidata:Q90553075	IAO:0100001	wikidata:Q90553074	semapv:ManualMappingCuration		
wikidata:Q90553078	IAO:0100001	wikidata:Q90553076	semapv:ManualMappingCuration		
wikidata:Q90553084	IAO:0100001	wikidata:Q90553083	semapv:ManualMappingCuration		
wikidata:Q90553095	IAO:0100001	wikidata:Q90553093	semapv:ManualMappingCuration		
wikidata:Q90553102	IAO:0100001	wikidata:Q90553101	semapv:ManualMappingCuration		
wikidata:Q90553119	IAO:0100001	wikidata:Q90553118	semapv:ManualMappingCuration		
wikidata:Q90553125	IAO:0100001	wikidata:Q90553124	semapv:ManualMappingCuration		
wikidata:Q90553140	IAO:0100001	wikidata:Q90553139	semapv:ManualMappingCuration		
wikidata:Q90553143	IAO:0100001	wikidata:Q90553141	semapv:ManualMappingCuration		
wikidata:Q90553148	IAO:0100001	wikidata:Q90553147	semapv:ManualMappingCuration		
wikidata:Q90553149	IAO:0100001	wikidata:Q90553147	semapv:ManualMappingCuration		
wikidata:Q90553159	IAO:0100001	wikidata:Q90553156	semapv:ManualMappingCuration		
wikidata:Q90553163	IAO:0100001	wikidata:Q90553160	semapv:ManualMappingCuration		
wikidata:Q90553185	IAO:0100001	wikidata:Q90553184	semapv:ManualMappingCuration		
wikidata:Q90553189	IAO:0100001	wikidata:Q90553188	semapv:ManualMappingCuration		
wikidata:Q90553207	IAO:0100001	wikidata:Q90553206	semapv:ManualMappingCuration		
wikidata:Q90553215	IAO:0100001	wikidata:Q90553213	semapv:ManualMappingCuration		
wikidata:Q90553222	IAO:0100001	wikidata:Q90553221	semapv:ManualMappingCuration		
wikidata:Q90553228	IAO:0100001	wikidata:Q90553227	semapv:ManualMappingCuration		
wikidata:Q90553244	IAO:0100001	wikidata:Q90553243	semapv:ManualMappingCuration		
wikidata:Q90553247	IAO:0100001	wikidata:Q90553246	semapv:ManualMappingCuration		
wikidata:Q90553248	IAO:0100001	wikidata:Q90553246	semapv:ManualMappingCuration		
wikidata:Q90553263	IAO:0100001	wikidata:Q90553262	semapv:ManualMappingCuration		
wikidata:Q90553272	IAO:0100001	wikidata:Q90553270	semapv:ManualMappingCuration		
wikidata:Q90553279	IAO:0100001	wikidata:Q90553278	semapv:ManualMappingCuration		
wikidata:Q90553289	IAO:0100001	wikidata:Q90553287	semapv:ManualMappingCuration		
wikidata:Q90553297	IAO:0100001	wikidata:Q90553296	semapv:ManualMappingCuration		
wikidata:Q90553298	IAO:0100001	wikidata:Q90553296	semapv:ManualMappingCuration		
wikidata:Q90553314	IAO:0100001	wikidata:Q90553313	semapv:ManualMappingCuration		
wikidata:Q90553315	IAO:0100001	wikidata:Q90553313	semapv:ManualMappingCuration		
wikidata:Q90553323	IAO:0100001	wikidata:Q90553322	semapv:ManualMappingCuration		
wikidata:Q90553324	IAO:0100001	wikidata:Q90553322	semapv:ManualMappingCuration		
wikidata:Q90553327	IAO:0100001	wikidata:Q90553325	semapv:ManualMappingCuration		
wikidata:Q90553353	IAO:0100001	wikidata:Q90553351	semapv:ManualMappingCuration		
wikidata:Q90553354	IAO:0100001	wikidata:Q90553351	semapv:ManualMappingCuration		
wikidata:Q90553366	IAO:0100001	wikidata:Q90553361	semapv:ManualMappingCuration		
wikidata:Q90553380	IAO:0100001	wikidata:Q90553379	semapv:ManualMappingCuration		
wikidata:Q90553401	IAO:0100001	wikidata:Q90553400	semapv:ManualMappingCuration		
wikidata:Q90553407	IAO:0100001	wikidata:Q90553406	semapv:ManualMappingCuration		
wikidata:Q90553410	IAO:0100001	wikidata:Q90553408	semapv:ManualMappingCuration		
wikidata:Q90553413	IAO:0100001	wikidata:Q90553411	semapv:ManualMappingCuration		
wikidata:Q90553423	IAO:0100001	wikidata:Q90553418	semapv:ManualMappingCuration		
wikidata:Q90553429	IAO:0100001	wikidata:Q90553428	semapv:ManualMappingCuration		
wikidata:Q90553438	IAO:0100001	wikidata:Q90553432	semapv:ManualMappingCuration		
wikidata:Q90553448	IAO:0100001	wikidata:Q90553447	semapv:ManualMappingCuration		
wikidata:Q90553450	IAO:0100001	wikidata:Q90553449	semapv:ManualMappingCuration		
wikidata:Q90553456	IAO:0100001	wikidata:Q90553455	semapv:ManualMappingCuration		
wikidata:Q90553457	IAO:0100001	wikidata:Q90553455	semapv:ManualMappingCuration		
wikidata:Q90553458	IAO:0100001	wikidata:Q90553455	semapv:ManualMappingCuration		
wikidata:Q90553460	IAO:0100001	wikidata:Q90553459	semapv:ManualMappingCuration		
wikidata:Q90553465	IAO:0100001	wikidata:Q90553464	semapv:ManualMappingCuration		
wikidata:Q90553467	IAO:0100001	wikidata:Q90553464	semapv:ManualMappingCuration		
wikidata:Q90553468	IAO:0100001	wikidata:Q90553464	semapv:ManualMappingCuration		
wikidata:Q90553475	IAO:0100001	wikidata:Q90553473	semapv:ManualMappingCuration		
wikidata:Q90553482	IAO:0100001	wikidata:Q90553481	semapv:ManualMappingCuration		
