#did	when	nextofkin
Q105167983		Q105167982
Q105191721		Q105191720
Q105182769		Q105182767
Q105184434		Q105184426
Q105199613		Q105199611
Q105199749		Q105199743
Q105224450		Q105224448
Q105314848		Q105314843
Q5597005		Q106026569
Q66589563		Q181003
Q72515644		Q181003
Q10263671		Q186127
Q12527932		Q186127
Q4094200		Q187045
Q12820133		Q187045
Q13167073		Q187045
Q12458792		Q188260
Q22935120		Q193045
Q76728290		Q193045
Q6721667		Q193166
Q9815103		Q193166
Q65157368		Q193166
Q65417312		Q193166
Q12428838		Q204913
Q12428836		Q204954
Q18363226		Q204994
Q12430040		Q205004
Q12428909		Q205661
Q12208859		Q207051
Q65286682		Q209116
Q4596873		Q209364
Q12446714		Q209367
Q25495157		Q210041
Q12670300		Q211118
Q5463002		Q211509
Q35322776		Q211509
Q12447704		Q214769
Q12958267		Q214769
Q25632033		Q214769
Q13195376		Q218642
Q61129957		Q218642
Q24868330		Q222991
Q29514004		Q222991
Q12430186		Q225045
Q13105200		Q225045
Q31384364		Q225045
Q13165468		Q233052
Q86009973		Q239426
Q4897325		Q241516
Q12738410		Q241516
Q12419320		Q243354
Q13170682		Q243354
Q65344883		Q245280
Q65417080		Q245280
Q12419325		Q251793
Q18362560		Q255564
Q25550585		Q255564
Q17173535		Q258450
Q17623668		Q265831
Q2880721		Q282003
Q12794892		Q282003
Q109298672		Q282557
Q16120767		Q284321
Q4202674		Q289292
Q12535028		Q306051
Q5676435		Q306140
Q6175151		Q306140
Q13572931		Q306946
Q25532767		Q310957
Q12569334		Q331002
Q82862408		Q106642076
Q27160202		Q27095907
Q72433927		Q27074076
Q72515767		Q27074342
Q60790261		Q27074391
Q72442972		Q27075100
Q27283262		Q18392912
Q83116447		Q18604129
Q27275805		Q18657657
Q72476635		Q18692631
Q27271419		Q18845268
Q18746719		Q18882930
Q82907815		Q18882930
Q27101820		Q18907378
Q65167535		Q19597232
Q27162317		Q19597271
Q86007742		Q19597398
Q27236898		Q19776556
Q27115393		Q19832299
Q86011505		Q20077596
Q65168093		Q20539240
Q13117324		Q283
Q21286991		Q283
Q25704665		Q283
Q27136324		Q283
Q28571702		Q283
Q32165338		Q283
Q53257898		Q283
Q61720526		Q283
Q65439705		Q283
Q97266547		Q283
Q2765310		Q674
Q12483078		Q674
Q12933676		Q674
Q13174220		Q674
Q16041817		Q674
Q19747054		Q674
Q19749282		Q674
Q60998683		Q674
Q65424651		Q674
Q97266359		Q674
Q13079161		Q4087
Q13166006		Q4087
Q15726190		Q4087
Q27115006		Q6036
Q3746860		Q16933
Q52229		Q37129
Q2768701		Q37129
Q12827186		Q37129
Q19682590		Q37129
Q12560167		Q42171
Q12819666		Q52353
Q15667167		Q52353
Q12439819		Q77213
Q61082239		Q99374
Q12819851		Q104219
Q72480388		Q114174
Q16948618		Q117422
Q25349953		Q126625
Q27108068		Q139299
Q27280301		Q146964
Q15645550		Q147101
Q1959594		Q150440
Q12822087		Q150440
Q12430361		Q150788
Q110124396		Q150788
Q12039470		Q150831
Q110124383		Q150831
Q5894623		Q150888
Q12460815		Q150888
Q111352417		Q155472
Q24344844		Q158348
Q12456427		Q159683
Q25509765		Q159683
Q12439638		Q161210
Q21699342		Q161210
Q25523807		Q161210
Q65306845		Q161210
Q72479112		Q161210
Q16517159		Q161572
Q17174106		Q166476
Q12971910		Q171973
Q55704688		Q171973
Q12415210		Q173670
Q13195465		Q173670
Q12963044		Q178425
Q12859061		Q179518
Q13078445		Q179518
Q15674459		Q179518
Q21704474		Q417934
Q108730899		Q108730898
Q86005754		Q418011
Q3981206		Q418064
Q3748273		Q418356
Q12448360		Q418517
Q5840237		Q418834
Q12429876		Q418962
Q12428296		Q419133
Q72461139		Q419355
Q12447684		Q419573
Q18455988		Q419775
Q12433097		Q419792
Q13023769		Q419820
Q12448412		Q419846
Q2926016		Q419861
Q11993289		Q419935
Q21699404		Q339866
Q12458800		Q339975
Q13171866		Q339975
Q111587429		Q339975
Q20156075		Q343005
Q15633281		Q368222
Q18657665		Q369309
Q72499299		Q369309
Q3375037		Q381857
Q12558526		Q381857
Q12446715		Q382897
Q12796414		Q382897
Q12827203		Q382897
Q12412228		Q387320
Q12458972		Q407131
Q12824275		Q407392
Q18361554		Q407392
Q12458798		Q407446
Q12442541		Q407605
Q12729988		Q407605
Q12819421		Q407605
Q13166695		Q407605
Q25496021		Q407699
Q13174296		Q407768
Q66665444		Q407768
Q12451572		Q407821
Q15695300		Q408061
Q72444066		Q408652
Q97238993		Q408652
Q2053167		Q408770
Q12451565		Q408805
Q12415140		Q408822
Q12185284		Q408883
Q12432900		Q408883
Q65313141		Q408883
Q65163454		Q408948
Q9648338		Q409549
Q86004769		Q409549
Q16126698		Q409654
Q12460165		Q409658
Q86011261		Q409719
Q55700011		Q409728
Q12793267		Q409873
Q12456220		Q409926
Q3599042		Q409957
Q86009871		Q409981
Q44067342		Q410198
Q86010937		Q410198
Q3941691		Q410281
Q14556997		Q410352
Q16120519		Q410352
Q12429928		Q410641
Q12430185		Q410772
Q11299861		Q410825
Q12429176		Q411225
Q12417265		Q411301
Q25271173		Q411417
Q25588997		Q411646
Q20670660		Q411768
Q12459183		Q411777
Q5846269		Q411799
Q55959041		Q411799
Q18651494		Q411876
Q12456431		Q412024
Q72461258		Q412024
Q97159561		Q412024
Q12819667		Q412260
Q15667175		Q412260
Q25600854		Q412260
Q12447983		Q412398
Q25474200		Q15628102
Q27110383		Q15628102
Q27266567		Q15632806
Q72507803		Q15632820
Q18212020		Q15632856
Q68743493		Q15632925
Q1705700		Q15634038
Q4492116		Q15634038
Q18235391		Q15634038
Q27284771		Q15680050
Q86010228		Q15708351
Q28699685		Q412616
Q2828869		Q412957
Q12235831		Q413029
Q12420861		Q413374
Q12792305		Q413374
Q16111316		Q413421
Q12412878		Q413515
Q15709266		Q413728
Q85968440		Q413961
Q12458817		Q414203
Q12460768		Q414335
Q12439653		Q414652
Q18362127		Q414695
Q18375484		Q414695
Q97377933		Q414714
Q12420754		Q414806
Q13169056		Q414806
Q10337051		Q414860
Q3753822		Q414945
Q4493081		Q414945
Q25523781		Q414986
Q12430254		Q415183
Q86004958		Q415353
Q12414431		Q415471
Q16122428		Q415471
Q21002858		Q415472
Q54839636		Q415472
Q54839662		Q415472
Q12736398		Q415619
Q60998699		Q415619
Q86010823		Q415619
Q20871067		Q415739
Q15282878		Q415843
Q27291363		Q416243
Q12442548		Q416310
Q12438640		Q416487
Q25405885		Q416487
Q86010064		Q416494
Q3054524		Q416516
Q65224348		Q416655
Q86007000		Q416740
Q48835564		Q416791
Q12456984		Q416923
Q65167427		Q416966
Q12819422		Q417080
Q3740639		Q417296
Q65133752		Q417426
Q4445073		Q417478
Q30895033		Q417630
Q11925428		Q417891
Q109431232		Q738815
Q12460156		Q744577
Q65241732		Q744577
Q12442519		Q761111
Q12414761		Q761117
Q15633886		Q767561
Q12212001		Q773449
Q25403317		Q774909
Q15643978		Q778163
Q18212425		Q778163
Q2657534		Q793533
Q1824093		Q821641
Q4073288		Q829291
Q6159369		Q847560
Q72507077		Q855568
Q16074180		Q898299
Q106009778		Q898299
Q17633192		Q902204
Q65162769		Q904668
Q3985288		Q905430
Q18212164		Q905430
Q18387808		Q905520
Q16633846		Q905776
Q65197296		Q905901
Q86012779		Q905901
Q86011260		Q907070
Q26218963		Q907614
Q111437350		Q909745
Q10323620		Q941691
Q70746846		Q977405
Q72460985		Q977405
Q65240943		Q981152
Q10877092		Q1075324
Q15725406		Q1082945
Q4493240		Q1087521
Q20980616		Q1089194
Q3028840		Q1089242
Q15425285		Q4348644
Q6071434		Q4348652
Q19832103		Q4348652
Q18461273		Q4413546
Q27237246		Q4413546
Q15730221		Q4445783
Q48796631		Q4445870
Q27261943		Q4456604
Q15730311		Q4456617
Q15730306		Q4456618
Q18233748		Q4456691
Q27110386		Q4456691
Q39080733		Q4456691
Q15730261		Q4457911
Q7853057		Q4493196
Q9332907		Q4499058
Q72457207		Q4540627
Q30949585		Q4545771
Q18417136		Q4586731
Q27285987		Q4596816
Q27253966		Q24849250
Q27269272		Q24883860
Q27254288		Q24884540
Q27274596		Q25091465
Q27115877		Q25091486
Q27282940		Q25091489
Q27274514		Q25091762
Q27277027		Q25091763
Q27088306		Q25100640
Q27088459		Q25100746
Q27077047		Q25100751
Q82126128		Q25100922
Q27138270		Q25104278
Q27074002		Q25323762
Q27108199		Q25323799
Q82538683		Q25323815
Q27288050		Q25323830
Q27276650		Q25323962
Q27279114		Q25383513
Q27159735		Q25384949
Q72514821		Q27096448
Q72470513		Q27096894
Q17163040		Q27113664
Q27133475		Q25385023
Q27276898		Q25385497
Q15726125		Q25448566
Q17417416		Q25473872
Q27292628		Q26422792
Q72499645		Q26422792
Q27271021		Q26706218
Q72499725		Q26706218
Q30314357		Q26841244
Q27237211		Q27037740
Q27254481		Q4651728
Q4726644		Q4673059
Q30895848		Q4673300
Q43305230		Q4689278
Q109358789		Q4689286
Q5028823		Q4725854
Q18817118		Q4725854
Q109431192		Q4725854
Q9255622		Q4733437
Q9613433		Q4742041
Q15726017		Q4917166
Q18555767		Q4917166
Q65225378		Q27101974
Q30673910		Q27103009
Q72438673		Q27103130
Q44689987		Q4924638
Q65162584		Q4938950
Q65167309		Q4961977
Q63409344		Q4971946
Q55182087		Q4973749
Q30896470		Q5001301
Q105167455		Q5015902
Q55663145		Q5017051
Q72516587		Q5057239
Q13024986		Q5057294
Q109431201		Q5135150
Q65167423		Q5173287
Q82297701		Q5205903
Q86006422		Q5210285
Q27149647		Q5264610
Q65167463		Q5268340
Q9287676		Q27116723
Q16880123		Q27116723
Q72508753		Q27116811
Q30715391		Q27116974
Q72471022		Q27077206
Q97356120		Q27077227
Q27262548		Q27077276
Q28209061		Q27077292
Q72505885		Q27103902
Q28132029		Q27103923
Q10374628		Q27104202
Q27116666		Q27104325
Q44075060		Q27104392
Q65096139		Q27119775
Q28407503		Q27120779
Q65167488		Q5277309
Q24193081		Q5277328
Q65167532		Q5323268
Q65162806		Q5368875
Q72470681		Q5368875
Q86007154		Q5419343
Q86007295		Q5446115
Q20817278		Q5462615
Q65167598		Q5462775
Q20817277		Q5462886
Q76414923		Q5462886
Q86007336		Q5462886
Q7687606		Q5486808
Q72480539		Q5511869
Q72491053		Q5520259
Q86007595		Q5569924
Q86011440		Q5577596
Q18209727		Q5578972
Q65172369		Q5578972
Q86007660		Q5613302
Q20054537		Q5649582
Q18362930		Q2212471
Q20966932		Q2238032
Q13649524		Q2250787
Q4380889		Q2268608
Q65164361		Q2268608
Q24868077		Q2313471
Q9385020		Q2336041
Q12458799		Q2364532
Q86011943		Q2387553
Q111467619		Q2387553
Q5740148		Q2398786
Q20156238		Q2404890
Q15643853		Q2479795
Q27274901		Q2479795
Q72478198		Q2479795
Q9150077		Q2501558
Q44077752		Q2505402
Q18361269		Q2535800
Q3392508		Q2550553
Q18169416		Q2557463
Q18211857		Q2557463
Q15526697		Q2567814
Q9756627		Q2577578
Q19903912		Q2577578
Q19694167		Q2618250
Q20963828		Q2618250
Q65163355		Q2623398
Q15726038		Q2683107
Q18211499		Q2683107
Q27254861		Q2683335
Q45416123		Q2699676
Q18457107		Q2741084
Q2813827		Q2792203
Q19787637		Q2798569
Q28209887		Q27077770
Q30314135		Q27078072
Q72501078		Q27087912
Q72466531		Q27088057
Q72444478		Q27088111
Q72511045		Q27088268
Q72462057		Q27104798
Q43389039		Q27105942
Q111290806		Q419935
Q12451412		Q420146
Q18361558		Q420146
Q18376130		Q420146
Q12450391		Q420338
Q13025567		Q420364
Q27916736		Q420364
Q28852437		Q420857
Q28852699		Q420857
Q19946476		Q421094
Q12420796		Q421119
Q65162615		Q421119
Q76620867		Q421119
Q112299316		Q421119
Q15668934		Q421129
Q25384180		Q421129
Q12429875		Q421188
Q10635136		Q421193
Q86004528		Q421297
Q113331499		Q421297
Q72434190		Q421598
Q15723910		Q421898
Q12430652		Q422087
Q72444819		Q422134
Q4921815		Q3934263
Q76001976		Q3934263
Q19829918		Q3984484
Q12412874		Q4030650
Q15725704		Q4069947
Q72514929		Q4073298
Q108564220		Q4073298
Q17633136		Q4117486
Q12447965		Q4117665
Q16635960		Q4119810
Q65060199		Q4119810
Q15650715		Q4119947
Q25530775		Q4155846
Q5654871		Q4197874
Q15631992		Q4202647
Q19787012		Q4202648
Q5578949		Q4202650
Q9696508		Q4214595
Q18967227		Q4214595
Q27283098		Q20707119
Q27157655		Q20890372
Q72435044		Q20892014
Q82933545		Q20986157
Q48937821		Q20986161
Q72502089		Q21009936
Q113022224		Q21083261
Q111535711		Q21098822
Q27276577		Q21098947
Q27287099		Q21098968
Q65224575		Q15726086
Q27465352		Q15726093
Q82123400		Q15726162
Q15628131		Q15730254
Q20942045		Q15730308
Q18211452		Q15854236
Q27290994		Q15874947
Q27236750		Q16154831
Q27279236		Q16322539
Q16852356		Q16634054
Q16954755		Q16634226
Q24883262		Q16695999
Q65168017		Q16824572
Q61696500		Q16856203
Q27276182		Q16875597
Q105210491		Q16942611
Q55845625		Q17104620
Q105342426		Q17104620
Q86006411		Q17130597
Q27089027		Q17142898
Q27157165		Q17166948
Q25323809		Q17190515
Q27122621		Q17190955
Q10881967		Q17325761
Q17337819		Q17333539
Q56872424		Q17361161
Q12193172		Q422464
Q16184131		Q422511
Q12963042		Q422538
Q28529686		Q422538
Q12421714		Q422642
Q25524497		Q422642
Q12788438		Q423083
Q11587675		Q423524
Q12412891		Q423673
Q65167379		Q423797
Q21099180		Q424145
Q12009030		Q424161
Q12447982		Q424257
Q105299746		Q424386
Q12827205		Q424581
Q11309642		Q424889
Q3027710		Q424939
Q12417174		Q425097
Q21001821		Q425169
Q12430224		Q425220
Q12452069		Q425350
Q25402015		Q4747307
Q65171581		Q4810577
Q113167477		Q4830631
Q59770985		Q4832241
Q65167284		Q4853500
Q113106552		Q4881990
Q48937947		Q4890825
Q27113821		Q4896103
Q5727298		Q4897346
Q72495753		Q27097882
Q27269456		Q27101840
Q108056851		Q27115763
Q27145184		Q27115819
Q28209317		Q27115875
Q108601804		Q27116214
Q39045882		Q27116215
Q97205794		Q27116238
Q90529620		Q27116493
Q4389563		Q1147014
Q5198715		Q1147519
Q39045845		Q1175198
Q86006669		Q1187179
Q2453389		Q1191741
Q11309645		Q1225752
Q3886808		Q1316937
Q4332813		Q1316937
Q75067599		Q1401147
Q15634094		Q1434245
Q9361653		Q1569711
Q65168314		Q1720750
Q56353553		Q1748737
Q4493209		Q1805589
Q17125788		Q1805589
Q17334435		Q1878572
Q27117331		Q1880449
Q12424738		Q1884055
Q21091446		Q1916937
Q4445868		Q1947997
Q12132745		Q1964898
Q16611254		Q1981297
Q27251633		Q1985597
Q27273571		Q1985597
Q86007638		Q1992653
Q7041459		Q1993962
Q2274109		Q2001805
Q48937534		Q2008962
Q28208962		Q2032552
Q44195910		Q2058866
Q86012224		Q2083144
Q21099620		Q2097441
Q5276302		Q2108794
Q20968580		Q2152381
Q11687740		Q2195995
Q72453885		Q27124097
Q86009747		Q6783851
Q105177823		Q6784821
Q16634178		Q6787831
Q18213369		Q6787831
Q27281798		Q6823978
Q15633875		Q6901900
Q76305074		Q6948508
Q86010928		Q7088466
Q86010936		Q7103387
Q109431193		Q7116109
Q21234630		Q7119003
Q27290602		Q7119003
Q86011223		Q7197363
Q4096888		Q7225947
Q28135660		Q27110013
Q48971135		Q27134379
Q72470866		Q27146459
Q72480252		Q27146701
Q72509544		Q27147321
Q42298325		Q27147464
Q72496462		Q27128575
Q55629891		Q27135373
Q72499214		Q27135373
Q55629893		Q27135374
Q27294242		Q425350
Q86006811		Q425386
Q12417410		Q425536
Q11690032		Q426312
Q12439388		Q426312
Q12429878		Q426498
Q72509435		Q426498
Q16634143		Q427027
Q4746944		Q472476
Q4747299		Q473446
Q72482689		Q550052
Q5175242		Q560542
Q86010961		Q576684
Q3742464		Q656259
Q66360520		Q656259
Q10384783		Q674703
Q25494294		Q674703
Q65056770		Q17419195
Q76506674		Q27094009
Q72475545		Q27094585
Q21099367		Q17424872
Q61651288		Q17493530
Q27124109		Q17572764
Q63408941		Q18211505
Q28176403		Q18211607
Q27256602		Q18211701
Q31073388		Q18211701
Q27236137		Q18211720
Q27287682		Q18211726
Q27281450		Q18211771
Q27252285		Q18211889
Q22829881		Q18212003
Q27276660		Q18212174
Q21099586		Q18212477
Q27279300		Q18213092
Q26841269		Q22083659
Q87002934		Q22133107
Q18211410		Q22668698
Q27266748		Q22668698
Q30715300		Q22668698
Q27115579		Q22668745
Q27155694		Q22808273
Q27155590		Q22808294
Q27118006		Q22808805
Q27282151		Q22829220
Q27266350		Q22829551
Q27120506		Q22829771
Q27284340		Q22829877
Q26840735		Q22830264
Q45410349		Q23049767
Q45410259		Q23058968
Q26816886		Q23309937
Q65167794		Q23309937
Q45410417		Q23449331
Q45410435		Q23464998
Q72503824		Q23636732
Q105148397		Q23636732
Q23701051		Q23698430
Q23721857		Q23698430
Q23743414		Q23698430
Q72502961		Q23995131
Q65224452		Q24004560
Q18212696		Q24629113
Q27263295		Q24629229
Q27274923		Q24629250
Q65224544		Q27088364
Q72470412		Q27088427
Q28450402		Q27088591
Q39045987		Q27088646
Q96405328		Q27088783
Q72508817		Q27088877
Q72509006		Q27088888
Q72509350		Q27088905
Q56052512		Q27088935
Q72504447		Q27088977
Q72516239		Q27089128
Q72441657		Q27089249
Q104412470		Q27089249
Q72479096		Q27121310
Q72509561		Q27122214
Q72470878		Q27122286
Q72507935		Q27122475
Q17174214		Q2815334
Q72460878		Q27106176
Q72482245		Q27106921
Q11751617		Q2823310
Q86004576		Q2873270
Q113292193		Q2873270
Q4083789		Q2896790
Q6141632		Q2907272
Q4498267		Q2964135
Q80462811		Q3003746
Q12715732		Q3024532
Q26492886		Q3029787
Q11915910		Q3031418
Q27123521		Q3031418
Q55654768		Q3077133
Q86011970		Q3077133
Q97205601		Q3268342
Q10343424		Q3270569
Q12442546		Q3271346
Q31374791		Q3298985
Q76010210		Q3305217
Q18363699		Q3305849
Q12412229		Q3314420
Q105238309		Q5659392
Q27106088		Q5756672
Q56071911		Q5772857
Q65224285		Q5806959
Q27266068		Q5955599
Q27107247		Q5984858
Q10843708		Q6018906
Q12871752		Q6018906
Q15409369		Q6039388
Q65167721		Q6062805
Q86008366		Q6064819
Q65167728		Q6108484
Q7368973		Q6112585
Q27107240		Q6125965
Q27105832		Q6456091
Q27268590		Q6458311
Q18991317		Q6581446
Q86004630		Q6587055
Q43126089		Q6647942
Q105337291		Q27089415
Q30682389		Q27093084
Q48847470		Q27093111
Q72492301		Q27123484
Q111280340		Q27108171
Q26840740		Q3341206
Q4797553		Q3347765
Q64827884		Q3347765
Q64827893		Q3347765
Q86004518		Q3347765
Q10808184		Q3395430
Q13107382		Q3395430
Q18888361		Q3395430
Q26840981		Q3395430
Q44164371		Q3395430
Q18367993		Q3407657
Q30896464		Q3407657
Q11315359		Q3489153
Q12428294		Q3545927
Q17629118		Q3545927
Q27286276		Q3546869
Q10932900		Q3604550
Q48782074		Q3611058
Q4733818		Q3612806
Q65162420		Q3612806
Q12417258		Q3631024
Q2011311		Q3707626
Q19520697		Q3707875
Q55172118		Q3707875
Q5443594		Q3742491
Q48726643		Q3746835
Q14956946		Q3746859
Q3976826		Q3790542
Q7670933		Q3829321
Q15409353		Q3888693
Q15709253		Q7290345
Q25380946		Q7383310
Q27295918		Q7388203
Q22075885		Q7398833
Q6121946		Q7424590
Q13014554		Q7636177
Q65245765		Q7697684
Q65163749		Q7698194
Q65168288		Q7706207
Q65168306		Q7797089
Q15633289		Q7809222
Q86012232		Q7809222
Q86012256		Q7825530
Q63408886		Q7827782
Q72469364		Q7827782
Q16707465		Q7840448
Q10384853		Q7843226
Q28130677		Q27148635
Q72511798		Q27163216
Q72457299		Q27163220
Q72516542		Q27163221
Q72499618		Q27163238
Q72433924		Q27163295
Q72462199		Q27164556
Q72507347		Q27149784
Q72515972		Q7907856
Q65168423		Q8048635
Q15410266		Q9159393
Q28319807		Q9189390
Q59558019		Q9189390
Q72470613		Q9189390
Q15628481		Q9251595
Q18349640		Q9251595
Q83075195		Q10404072
Q72497418		Q10844270
Q3664264		Q10860582
Q10854206		Q10860582
Q15632682		Q10866254
Q39086926		Q10866254
Q1838618		Q10866256
Q9361640		Q10866256
Q27110015		Q10866256
Q15209867		Q10880269
Q24629692		Q10880269
Q65225044		Q11074436
Q81982458		Q11129388
Q15427883		Q11319317
Q15726005		Q11727601
Q41596159		Q11751625
Q20966410		Q11883826
Q27123578		Q11989435
Q11324570		Q12263499
Q27104884		Q12455154
Q86007880		Q12745373
Q65167884		Q12746290
Q22078481		Q13427537
Q16322559		Q13506983
Q15882875		Q14630529
Q81987527		Q14630529
Q15726128		Q14853089
Q14322890		Q27158155
Q28209675		Q27158378
Q72479985		Q27139455
Q47006053		Q27158608
Q28209553		Q27158743
Q28456216		Q27159190
Q72435649		Q27159239
Q72496160		Q27159538
Q61084652		Q27159582
Q28209451		Q27159919
Q16322564		Q27160229
Q76423678		Q27160701
Q39060307		Q27140291
Q72471106		Q27140313
Q110112704		Q27161264
Q72469336		Q27182949
Q72497520		Q27144928
Q72481798		Q27216116
Q72438271		Q27216189
Q72508892		Q27216266
Q72815238		Q27231503
Q72487921		Q27231513
Q110123024		Q27236151
Q112567111		Q27236245
Q61083466		Q27236650
Q39045362		Q27247536
Q86007332		Q27247536
Q72501836		Q27247573
Q72502012		Q27193733
Q72483443		Q27193848
Q48862401		Q27251617
Q4860826		Q27259606
Q56290863		Q27259796
Q24884638		Q27259970
Q85653442		Q27260819
Q39045904		Q27260822
Q72449742		Q27196135
Q61082117		Q27252291
Q16712467		Q27252559
Q28130088		Q27252583
Q50347677		Q27261566
Q28132044		Q27254035
Q65226037		Q27262211
Q107563318		Q27262341
Q65225454		Q27263472
Q110653540		Q27155010
Q72483804		Q27155029
Q72485196		Q27155101
Q50387409		Q15305564
Q106029684		Q15409371
Q65167707		Q15409429
Q76100220		Q15410171
Q17629643		Q15410949
Q65167673		Q15410994
Q4348648		Q15427074
Q55604625		Q27166776
Q72451132		Q27166817
Q72454433		Q27167174
Q18457115		Q27272029
Q30314966		Q27272184
Q72509317		Q27272589
Q39045892		Q27255871
Q33833708		Q27264261
Q110312884		Q27264584
Q30601061		Q27273378
Q65224469		Q27273666
Q28946593		Q27225153
Q29524563		Q27256655
Q65224926		Q27256871
Q113229947		Q27257213
Q72499553		Q27257245
Q39045836		Q27274011
Q39045986		Q27274211
Q72499855		Q27274225
Q72445549		Q27274455
Q28132039		Q27274510
Q75057316		Q27225570
Q72494186		Q27225701
Q65225253		Q27231417
Q28209380		Q27266756
Q60761197		Q27268302
Q48937906		Q27274769
Q72480328		Q27275047
Q85984279		Q27275106
Q72437610		Q27275396
Q28131925		Q27258742
Q55379106		Q27258899
Q56291731		Q27275975
Q48845439		Q27276138
Q106691331		Q27268504
Q55636155		Q27268570
Q97205442		Q27268641
Q28132042		Q27268673
Q62084191		Q27268844
Q55602848		Q27269060
Q39045871		Q27281821
Q16964335		Q27281832
Q109431222		Q27291105
Q56291560		Q27269395
Q30637193		Q27269455
Q28209283		Q27269687
Q96379620		Q27269901
Q30315111		Q27282790
Q72515909		Q27456067
Q72492178		Q27456443
Q72491192		Q27456570
Q28209158		Q27276812
Q65225438		Q27270663
Q61083539		Q27270705
Q39045320		Q27292297
Q28131969		Q27292427
Q28131927		Q27292526
Q28131945		Q27283616
Q107242251		Q27284199
Q72469774		Q27277470
Q61082198		Q27277496
Q72498736		Q27271435
Q28051683		Q27271491
Q28130682		Q27271538
Q85983508		Q27271747
Q72483700		Q27456899
Q72466165		Q27457017
Q65224709		Q27292748
Q65225003		Q27284652
Q54806689		Q27284919
Q72438061		Q27458542
Q56042957		Q27458545
Q72451779		Q27458813
Q55706794		Q27896127
Q67146268		Q27279887
Q39045971		Q27280043
Q65224954		Q27280180
Q47006027		Q27280535
Q72439626		Q27285323
Q65225048		Q27285397
Q40888359		Q27285482
Q72478942		Q27295166
Q28131965		Q27295867
Q65162588		Q27295867
Q72491256		Q27449793
